"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.imageID","Input.objectClass","Input.imageLink1","Input.imageLink2","Input.imageLink3","Input.imageLink4","Answer.detection1.1","Answer.detection2.2","Answer.detection3.3","Answer.detection4.4","Answer.e_abort","Answer.e_canplay","Answer.e_canplaythrough","Answer.e_durationchange","Answer.e_emptied","Answer.e_ended","Answer.e_error","Answer.e_loadeddata","Answer.e_loadedmetadata","Answer.e_loadstart","Answer.e_pause","Answer.e_play","Answer.e_playing","Answer.e_progress","Answer.e_ratechange","Answer.e_seeked","Answer.e_seeking","Answer.e_stalled","Answer.e_suspend","Answer.e_timeupdate","Answer.e_volumechange","Answer.e_waiting","Answer.imageLink1","Answer.imageLink2","Answer.imageLink3","Answer.imageLink4","Answer.maxNumberChoices","Answer.numberDetections","Answer.object_class","Approve","Reject"
"3LN50BUKPVH2CIN8DT2LDQEU50RPLZ","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:17 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:17 PST 2023","","","36ZN444YTS5KN11V3SXVLUCS4NJIOZ","A02878982MUSKX5V8EFO1","Submitted","Fri Feb 17 09:11:49 PST 2023","Fri Feb 17 09:12:00 PST 2023","Fri Feb 24 09:12:00 PST 2023","","","","11","100% (3/3)","0% (0/0)","0% (0/0)","466156","cat","https://storage.googleapis.com/object_detections/chosen_images/alpha1/466156_cat0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/466156_cat0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/466156_cat0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/466156_cat0_medium_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/466156_cat0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/466156_cat0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/466156_cat0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/466156_cat0_medium_IoU0.7.png","1","3","cat"
"3LN50BUKPVH2CIN8DT2LDQEU50RPLZ","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:17 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:17 PST 2023","","","39GAF6DQWS74DFEUWXY3ONPEJEI1V5","A2K00ULW2QZZ2X","Submitted","Mon Feb 20 02:34:45 PST 2023","Mon Feb 20 02:34:52 PST 2023","Mon Feb 27 02:34:52 PST 2023","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","466156","cat","https://storage.googleapis.com/object_detections/chosen_images/alpha1/466156_cat0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/466156_cat0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/466156_cat0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/466156_cat0_medium_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/466156_cat0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/466156_cat0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/466156_cat0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/466156_cat0_medium_IoU0.7.png","1","3","cat"
"3LN50BUKPVH2CIN8DT2LDQEU50RPLZ","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:17 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:17 PST 2023","","","3ITXP059PXQVG4DUSRZ4H01TERGJSE","AFPVMYJ1WSTJL","Submitted","Sat Feb 18 14:34:55 PST 2023","Sat Feb 18 14:35:04 PST 2023","Sat Feb 25 14:35:04 PST 2023","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","466156","cat","https://storage.googleapis.com/object_detections/chosen_images/alpha1/466156_cat0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/466156_cat0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/466156_cat0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/466156_cat0_medium_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/466156_cat0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/466156_cat0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/466156_cat0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/466156_cat0_medium_IoU0.7.png","1","3","cat"
"3LN50BUKPVH2CIN8DT2LDQEU50RPLZ","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:17 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:17 PST 2023","","","3JC6VJ2SACQJ99CFMP9JVQOIAKLA5U","AZO5KPO3QS0OU","Submitted","Mon Feb 20 01:42:04 PST 2023","Mon Feb 20 01:42:13 PST 2023","Mon Feb 27 01:42:13 PST 2023","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","466156","cat","https://storage.googleapis.com/object_detections/chosen_images/alpha1/466156_cat0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/466156_cat0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/466156_cat0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/466156_cat0_medium_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/466156_cat0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/466156_cat0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/466156_cat0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/466156_cat0_medium_IoU0.7.png","1","3","cat"
"3LN50BUKPVH2CIN8DT2LDQEU50RPLZ","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:17 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:17 PST 2023","","","3KYQYYSHYWE3FQL9BEWKUXWFCIMODE","A2WJN6H1FR25AX","Submitted","Mon Feb 20 00:42:56 PST 2023","Mon Feb 20 00:43:02 PST 2023","Mon Feb 27 00:43:02 PST 2023","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","466156","cat","https://storage.googleapis.com/object_detections/chosen_images/alpha1/466156_cat0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/466156_cat0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/466156_cat0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/466156_cat0_medium_IoU0.7.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/466156_cat0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/466156_cat0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/466156_cat0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/466156_cat0_medium_IoU0.7.png","1","3","cat"
"3LN50BUKPVH2CIN8DT2LDQEU50RPLZ","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:17 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:17 PST 2023","","","3TPWUS5F8A81F7OX24SJRLRJUK1WCQ","AATL9AWHKU1YX","Submitted","Sat Feb 18 05:05:56 PST 2023","Sat Feb 18 05:06:01 PST 2023","Sat Feb 25 05:06:01 PST 2023","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","466156","cat","https://storage.googleapis.com/object_detections/chosen_images/alpha1/466156_cat0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/466156_cat0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/466156_cat0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/466156_cat0_medium_IoU0.7.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/466156_cat0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/466156_cat0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/466156_cat0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/466156_cat0_medium_IoU0.7.png","1","3","cat"
"3LN50BUKPVH2CIN8DT2LDQEU50RPLZ","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:17 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:17 PST 2023","","","3W8CV64QJ36HKJM5VLWSOSGO9BLH9U","A18GB00R46WI6P","Submitted","Sat Feb 18 02:40:47 PST 2023","Sat Feb 18 02:41:11 PST 2023","Sat Feb 25 02:41:11 PST 2023","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","466156","cat","https://storage.googleapis.com/object_detections/chosen_images/alpha1/466156_cat0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/466156_cat0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/466156_cat0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/466156_cat0_medium_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/466156_cat0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/466156_cat0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/466156_cat0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/466156_cat0_medium_IoU0.7.png","1","3","cat"
"3LN50BUKPVH2CIN8DT2LDQEU50RPLZ","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:17 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:17 PST 2023","","","3WMOAN2SRC47RMLJ1KW1LU2HMF9VNT","A3RZ3ZVK4ZB808","Submitted","Fri Feb 17 07:26:42 PST 2023","Fri Feb 17 07:26:51 PST 2023","Fri Feb 24 07:26:51 PST 2023","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","466156","cat","https://storage.googleapis.com/object_detections/chosen_images/alpha1/466156_cat0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/466156_cat0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/466156_cat0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/466156_cat0_medium_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/466156_cat0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/466156_cat0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/466156_cat0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/466156_cat0_medium_IoU0.7.png","1","3","cat"
"3XBYQ44Z6PAGF4SEYOI7RBW7SAGWT4","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:10 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:10 PST 2023","","","317HQ483I8Z25G1J2DXI65CNEDJINP","AFPVMYJ1WSTJL","Submitted","Sat Feb 18 14:44:47 PST 2023","Sat Feb 18 14:44:59 PST 2023","Sat Feb 25 14:44:59 PST 2023","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","376307","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","false","false","true","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","1","3","cup"
"3XBYQ44Z6PAGF4SEYOI7RBW7SAGWT4","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:10 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:10 PST 2023","","","3300DTYQT3OBS8CPMMZ8PK90RVXEQX","A18GB00R46WI6P","Submitted","Sat Feb 18 02:49:08 PST 2023","Sat Feb 18 02:49:18 PST 2023","Sat Feb 25 02:49:18 PST 2023","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","376307","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","1","3","cup"
"3XBYQ44Z6PAGF4SEYOI7RBW7SAGWT4","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:10 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:10 PST 2023","","","33JKGHPFYD1O1ZRANSVAYYJ4VMYNM5","AWZE4H0LSUQQA","Submitted","Fri Feb 17 12:04:06 PST 2023","Fri Feb 17 12:04:23 PST 2023","Fri Feb 24 12:04:23 PST 2023","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","376307","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","false","false","false","true","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","1","3","cup"
"3XBYQ44Z6PAGF4SEYOI7RBW7SAGWT4","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:10 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:10 PST 2023","","","33LKR6A5KFRP0NA5R2YON51TMT21TP","A2K00ULW2QZZ2X","Submitted","Mon Feb 20 02:34:06 PST 2023","Mon Feb 20 02:34:14 PST 2023","Mon Feb 27 02:34:14 PST 2023","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","376307","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","false","false","false","true","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","1","3","cup"
"3XBYQ44Z6PAGF4SEYOI7RBW7SAGWT4","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:10 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:10 PST 2023","","","36AHBNMV1SJF94PBH15IWOUHQSADY3","A02878982MUSKX5V8EFO1","Submitted","Fri Feb 17 09:02:34 PST 2023","Fri Feb 17 09:03:20 PST 2023","Fri Feb 24 09:03:20 PST 2023","","","","46","100% (3/3)","0% (0/0)","0% (0/0)","376307","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","false","false","true","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","1","3","cup"
"3XBYQ44Z6PAGF4SEYOI7RBW7SAGWT4","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:10 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:10 PST 2023","","","38JBBYETQPH433PROPSVMH8VV3C4E2","A3RZ3ZVK4ZB808","Submitted","Fri Feb 17 07:27:24 PST 2023","Fri Feb 17 07:27:33 PST 2023","Fri Feb 24 07:27:33 PST 2023","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","376307","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","1","3","cup"
"3XBYQ44Z6PAGF4SEYOI7RBW7SAGWT4","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:10 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:10 PST 2023","","","39GXDJN2OULMOFYFVI7I3XCMXKPV8K","A2XDT4STF6YGPY","Submitted","Mon Feb 20 05:24:57 PST 2023","Mon Feb 20 05:25:06 PST 2023","Mon Feb 27 05:25:06 PST 2023","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","376307","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","1","3","cup"
"3XBYQ44Z6PAGF4SEYOI7RBW7SAGWT4","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:10 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:10 PST 2023","","","3CTOC39K38X9X6T24O1TM95XRDC7JO","A244C0C7JAT1P4","Submitted","Mon Feb 20 04:38:03 PST 2023","Mon Feb 20 04:38:13 PST 2023","Mon Feb 27 04:38:13 PST 2023","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","376307","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","1","3","cup"
"3XBYQ44Z6PAGF4SEYOI7RBW7SAGWT4","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:10 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:10 PST 2023","","","3PDJHANYK6NU20K7XETG4IPMJAMH6S","AZO5KPO3QS0OU","Submitted","Mon Feb 20 01:34:08 PST 2023","Mon Feb 20 01:34:23 PST 2023","Mon Feb 27 01:34:23 PST 2023","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","376307","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","false","false","false","true","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/376307_cup0_medium_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/376307_cup0_medium_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/376307_cup0_medium_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/376307_cup0_medium_IoU0.6.png","1","3","cup"
